Sun,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
0.000778,0.114302,-0.096756,-1.010807,1.299369,-0.557116,6.657395,-14.123263,-30.175730,45.661976
-0.000052,-0.023268,-0.042816,0.000279,0.051620,0.123260,-0.365024,0.105168,0.666248,-8.313107
0.003931,-0.352822,0.127441,0.843886,-1.463697,-5.365264,6.019689,-12.018268,-1.763003,11.776869
0.001096,-0.096153,0.709861,-0.559630,0.782033,-0.947204,6.862627,-14.273396,-30.185446,45.678486
-0.000054,0.024599,0.002805,0.000089,0.051947,0.123746,-0.358809,0.102508,0.662515,-8.281284
0.003910,0.007040,-0.700987,0.941581,-1.645300,-5.283535,5.769413,-11.854009,-1.592303,11.660468
0.001413,0.462339,0.136537,0.339786,0.115400,-1.332099,7.059853,-14.421573,-30.194183,45.694645
-0.000055,0.037426,0.042446,-0.000215,0.042346,0.123553,-0.352175,0.099835,0.658760,-8.249394
0.003862,0.240462,-0.157635,0.260874,-1.506625,-5.172851,5.512382,-11.688130,-1.421550,11.543979
0.001727,-0.205654,-0.706100,0.952672,-0.572398,-1.709690,7.248806,-14.567778,-30.201954,45.710453
-0.000056,-0.038683,-0.000714,-0.000384,0.024531,0.122684,-0.345129,0.097148,0.654984,-8.217438
0.003789,-0.374111,0.701179,-0.637680,-1.055069,-5.033807,5.248868,-11.520653,-1.250753,11.427393
0.002033,0.201055,-0.198702,0.749027,-1.138823,-2.077905,7.429234,-14.711992,-30.208755,45.725853
-0.000056,0.050806,-0.043049,-0.000271,0.001675,0.121142,-0.337676,0.094447,0.651187,-8.185414
0.003693,0.247607,0.230338,-0.987175,-0.360913,-4.867133,4.979164,-11.351604,-1.079915,11.310711
0.002332,0.354771,0.685760,-0.097800,-1.438413,-2.434711,7.600894,-14.854198,-30.214582,45.740891
-0.000056,0.006519,-0.003494,0.000027,-0.021463,0.118935,-0.329826,0.091734,0.647370,-8.153325
0.003571,-0.117128,-0.673141,-0.509713,0.425088,-4.673688,4.703566,-11.181010,-0.909043,11.193941
0.002623,-0.291414,0.240468,-0.866379,-1.355561,-2.778121,7.763556,-14.994383,-30.219435,45.755577
-0.000056,-0.013113,0.042268,0.000259,-0.038798,0.116074,-0.321584,0.089008,0.643531,-8.121169
0.003422,-0.210232,-0.258578,0.384398,1.080487,-4.454467,4.422380,-11.008896,-0.738141,11.077085
0.002901,0.410179,-0.673505,-0.936613,-0.866958,-3.106204,7.916993,-15.132525,-30.223314,45.769875
-0.000054,0.052853,0.005518,0.000238,-0.044446,0.112573,-0.312961,0.086270,0.639671,-8.088947
0.003250,0.362542,0.664672,0.974492,1.386861,-4.210587,4.135931,-10.835287,-0.567216,10.960127
0.003159,0.081221,-0.296494,-0.258931,-0.098734,-3.417089,8.061001,-15.268612,-30.226227,45.783787
-0.000053,-0.026508,-0.042365,-0.000015,-0.035756,0.108450,-0.303964,0.083521,0.635791,-8.056661
0.003063,-0.366330,0.327930,0.774129,1.248818,-3.943299,3.844541,-10.660207,-0.396273,10.843082
0.003400,-0.060669,0.646677,0.627399,0.704398,-3.708972,8.195378,-15.402629,-30.228165,45.797348
-0.000051,0.028475,-0.009707,-0.000299,-0.015551,0.103723,-0.294605,0.080760,0.631891,-8.024308
0.002860,0.038230,-0.630849,-0.072954,0.740192,-3.653978,3.548547,-10.483685,-0.225317,10.725953
0.003629,0.461938,0.339099,0.983998,1.304277,-3.980125,8.319939,-15.534559,-30.229128,45.810532
-0.000048,0.034272,0.041174,-0.000373,0.009376,0.098417,-0.284892,0.077988,0.627970,-7.991898
0.002635,0.210031,-0.354374,-0.853731,0.035639,-3.344121,3.248292,-10.305746,-0.054354,10.608739
0.003843,-0.229049,-0.626705,0.495740,1.568021,-4.228901,8.434505,-15.664390,-30.229116,45.823318
-0.000045,-0.038091,0.011642,-0.000167,0.031998,0.092558,-0.274837,0.075206,0.624029,-7.959413
0.002389,-0.362192,0.613884,-0.906613,-0.679959,-3.015347,2.944128,-10.126414,0.116611,10.491430
0.004036,0.233688,-0.388219,-0.415204,1.474965,-4.453748,8.538919,-15.792103,-30.228127,45.835751
-0.000041,0.052112,-0.040784,0.000145,0.047396,0.086176,-0.264451,0.072413,0.620067,-7.926863
0.002128,0.270033,0.418123,-0.209137,-1.257298,-2.669391,2.636412,-9.945716,0.287571,10.374036
0.004204,0.333479,0.593391,-0.985792,1.078808,-4.653211,8.633032,-15.917687,-30.226168,45.847820
-0.000038,0.002447,-0.015704,0.000305,0.053075,0.079302,-0.253746,0.069611,0.616086,-7.894248
0.001855,-0.154694,-0.575026,0.659430,-1.591798,-2.308107,2.325511,-9.763679,0.458523,10.256558
0.004350,-0.276330,0.429974,-0.765392,0.474330,-4.825946,8.716707,-16.041132,-30.223242,45.859474
-0.000034,-0.008719,0.039185,0.000192,0.048491,0.071974,-0.242734,0.066800,0.612085,-7.861570
0.001569,-0.183485,-0.442788,1.000699,-1.621365,-1.933458,2.011796,-9.580330,0.629459,10.138998
0.004473,0.426990,-0.566852,0.068814,-0.219725,-4.970723,8.789833,-16.162411,-30.219341,45.870770
-0.000029,0.051512,0.017523,-0.000100,0.034630,0.064229,-0.231429,0.063979,0.608065,-7.828827
0.001273,0.360852,0.549972,0.520262,-1.327476,-1.547512,1.695639,-9.395696,0.800375,10.021356
0.004568,0.046749,-0.472068,0.844911,-0.867518,-5.086446,8.852275,-16.281528,-30.214466,45.881710
-0.000024,-0.029445,-0.038337,-0.000332,0.013895,0.056108,-0.219842,0.061150,0.604024,-7.796017
0.000972,-0.377833,0.499134,-0.398995,-0.745490,-1.152439,1.377424,-9.209802,0.971266,9.903630
0.004637,-0.025461,0.526988,0.902867,-1.322731,-5.172153,8.903984,-16.398464,-30.208612,45.892227
-0.000019,0.032150,-0.021359,-0.000301,-0.009783,0.047657,-0.207989,0.058313,0.599964,-7.763143
0.000667,0.067948,-0.506749,-0.974361,0.016976,-0.750503,1.057534,-9.022675,1.142124,9.785817
0.004685,0.457882,0.511124,0.186218,-1.448304,-5.227030,8.944865,-16.513206,-30.201784,45.902386
-0.000014,0.030969,0.036341,-0.000027,-0.030916,0.038922,-0.195882,0.055468,0.595885,-7.730206
0.000352,0.175871,-0.521834,-0.728615,0.769973,-0.344050,0.736357,-8.834341,1.312946,9.667924
0.004708,-0.250359,-0.495218,-0.688346,-1.164116,-5.250425,8.974857,-16.625740,-30.193981,45.912189
-0.000009,-0.036957,0.023030,0.000261,-0.043214,0.029952,-0.183537,0.052616,0.591787,-7.697206
0.000032,-0.348875,0.474394,0.112845,1.278861,0.064493,0.414283,-8.644831,1.483726,9.549953
0.004700,0.263628,-0.546342,-1.002801,-0.515473,-5.241857,8.993919,-16.736059,-30.185217,45.921566
-0.000003,0.053115,-0.035083,0.000332,-0.041939,0.020801,-0.170968,0.049756,0.587669,-7.664142
-0.000286,0.289621,0.569402,0.865168,1.371418,0.472635,0.091704,-8.454169,1.654457,9.431902
0.004658,0.308790,0.448837,-0.514864,0.302687,-5.201016,9.002022,-16.844149,-30.175478,45.930584
0.000003,-0.001583,-0.026557,0.000136,-0.027006,0.011521,-0.158191,0.046890,0.583533,-7.631011
-0.000595,-0.191028,-0.427346,0.918575,1.036514,0.877829,-0.230987,-8.262382,1.825135,9.313774
0.004590,-0.259066,0.580773,0.388435,1.031695,-5.127789,8.999142,-16.949999,-30.164761,45.939243
0.000008,-0.004185,0.032700,-0.000166,-0.003579,0.002170,-0.145221,0.044018,0.579378,-7.597819
-0.000899,-0.156378,-0.589714,0.207727,0.409164,1.277491,-0.553397,-8.069496,1.995754,9.195569
0.004498,0.439967,-0.413307,0.966818,1.477903,-5.022262,8.985290,-17.053598,-30.153069,45.947475
0.000014,0.049912,0.028046,-0.000322,0.021004,-0.007194,-0.132073,0.041140,0.575204,-7.564565
-0.001198,0.355214,0.388881,-0.679820,-0.322148,1.669007,-0.875133,-7.875541,2.166309,9.077288
0.004379,0.010622,-0.609414,0.718256,1.566115,-4.884730,8.960478,-17.154940,-30.140406,45.955349
0.000019,-0.032056,-0.031090,-0.000189,0.040592,-0.016513,-0.118765,0.038256,0.571012,-7.531248
-0.001487,-0.386484,0.627420,-0.986987,-0.986938,2.049758,-1.195802,-7.680544,2.336794,8.958931
0.004231,0.008529,0.360790,-0.144781,1.316604,-4.715703,8.924739,-17.254011,-30.126778,45.962864
0.000024,0.035577,-0.031179,0.000123,0.051476,-0.025725,-0.105311,0.035368,0.566801,-7.497866
-0.001763,0.096916,-0.338531,-0.473034,-1.457508,2.417134,-1.515014,-7.484532,2.507204,8.840499
0.004059,0.449677,0.637363,-0.889053,0.805977,-4.515913,8.878129,-17.350805,-30.112175,45.969948
0.000029,0.027522,0.028343,0.000354,0.052167,-0.034768,-0.091729,0.032474,0.562572,-7.464422
-0.002027,0.139316,-0.644842,0.423142,-1.650033,2.768556,-1.832381,-7.287533,2.677533,8.721993
0.003862,-0.269744,-0.322808,-0.916353,0.141890,-4.286322,8.820694,-17.445311,-30.096596,45.976669
0.000034,-0.035308,0.032459,0.000325,0.042895,-0.043583,-0.078036,0.029577,0.558325,-7.430917
-0.002276,-0.333289,0.295298,0.979843,-1.522804,3.101496,-2.147519,-7.089574,2.847775,8.603415
0.003637,0.290346,-0.659999,-0.211022,-0.548041,-4.028121,8.752530,-17.537523,-30.080053,45.983028
0.000039,0.053796,-0.026444,0.000063,0.025327,-0.052106,-0.064247,0.026675,0.554059,-7.397351
-0.002503,0.307278,0.672140,0.736091,-1.081401,3.413502,-2.460049,-6.890682,3.017926,8.484763
0.003385,0.280501,0.264719,0.664522,-1.121623,-3.742735,8.673723,-17.627424,-30.062536,45.988956
0.000043,-0.005572,-0.035134,-0.000217,0.002583,-0.060278,-0.050380,0.023770,0.549776,-7.363719
-0.002703,-0.224756,-0.242145,-0.127927,-0.393635,3.702218,-2.769592,-6.690887,3.187979,8.366040
0.003115,-0.240137,0.679668,0.978307,-1.433109,-3.431816,8.584384,-17.715014,-30.044054,45.994526
0.000047,0.000415,0.023364,-0.000278,-0.020630,-0.068038,-0.036452,0.020862,0.545475,-7.330026
-0.002881,-0.127946,-0.685896,-0.883269,0.392597,3.965416,-3.075777,-6.490214,3.357929,8.247247
0.002830,0.448927,-0.225592,0.451481,-1.364961,-3.097244,8.484634,-17.800282,-30.024599,45.999722
0.000050,0.048039,0.036172,-0.000058,-0.038260,-0.075330,-0.022480,0.017951,0.541157,-7.296274
-0.003040,0.346695,0.195644,-0.891151,1.056435,4.201013,-3.378241,-6.288692,3.527771,8.128384
0.002528,-0.026956,-0.697015,-0.460884,-0.889520,-2.741115,8.374613,-17.883221,-30.004175,46.004498
0.000053,-0.034338,-0.021241,0.000255,-0.044368,-0.082097,-0.008480,0.015038,0.536821,-7.262460
-0.003173,-0.391204,0.702791,-0.166988,1.377284,4.407099,-3.676623,-6.086349,3.697500,8.009452
0.002206,0.041098,0.162696,-0.997058,-0.127702,-2.365731,8.254471,-17.963825,-29.982782,46.008911
0.000055,0.038718,-0.038345,0.000403,-0.036145,-0.088287,0.005530,0.012123,0.532468,-7.228582
-0.003274,0.126156,-0.140171,0.690084,1.254131,4.581960,-3.970572,-5.883210,3.867108,7.890455
0.001868,0.437456,0.706823,-0.735316,0.677959,-1.973589,8.124372,-18.042088,-29.960426,46.012932
0.000057,0.023918,0.017869,0.000273,-0.016235,-0.093852,0.019533,0.009206,0.528098,-7.194646
-0.003344,0.101909,-0.711715,0.990730,0.755783,4.724107,-4.259745,-5.679305,4.036592,7.771389
0.001522,-0.286733,-0.123821,0.114535,1.287019,-1.567355,7.984496,-18.118002,-29.937101,46.016548
0.000058,-0.033186,0.039091,-0.000030,0.008645,-0.098747,0.033513,0.006289,0.523710,-7.160650
-0.003384,-0.314404,0.092357,0.472617,0.055062,4.832291,-4.543805,-5.474663,4.205946,7.652257
0.001167,0.314054,-0.719532,0.866047,1.562542,-1.149853,7.835033,-18.191559,-29.912807,46.019802
0.000058,0.054133,-0.015606,-0.000260,0.031429,-0.102932,0.047452,0.003370,0.519306,-7.126590
-0.003391,0.323982,0.718908,-0.448215,-0.662565,4.905521,-4.822425,-5.269310,4.375164,7.533061
0.000805,0.249160,0.057048,0.877873,1.480591,-0.724033,7.676188,-18.262758,-29.887550,46.022648
0.000058,-0.009520,-0.040751,-0.000219,0.047115,-0.106373,0.061335,0.000451,0.514885,-7.092471
-0.003363,-0.254496,-0.034692,-0.986835,-1.246340,4.943083,-5.095289,-5.063276,4.544240,7.413803
0.000444,-0.219328,0.718389,0.133517,1.092894,-0.292949,7.508176,-18.331589,-29.861330,46.025101
0.000057,0.005007,0.011973,0.000061,0.053136,-0.109040,0.075145,-0.002468,0.510447,-7.058294
-0.003305,-0.097250,-0.721665,-0.698382,-1.590146,4.944556,-5.362086,-4.856585,4.713171,7.294480
0.000087,0.454450,-0.019466,-0.727804,0.493144,0.140275,7.331223,-18.398048,-29.834145,46.027191
0.000055,0.045878,0.041154,0.000339,0.048885,-0.110911,0.088865,-0.005387,0.505993,-7.024054
-0.003220,0.336284,-0.012397,0.157405,-1.630405,4.909812,-5.622519,-4.649266,4.881948,7.175094
-0.000268,-0.064938,-0.726923,-1.001370,-0.200578,0.572472,7.145566,-18.462135,-29.805994,46.028851
0.000053,-0.036285,-0.009653,0.000387,0.035300,-0.111970,0.102480,-0.008306,0.501522,-6.989756
-0.003101,-0.391062,0.720242,0.885806,-1.346971,4.839033,-5.876299,-4.441348,5.050569,7.055648
-0.000623,0.072821,-0.049822,-0.477792,-0.852884,1.000468,6.951453,-18.523838,-29.776882,46.030136
0.000049,0.041536,-0.042303,0.000167,0.014737,-0.112208,0.115973,-0.011223,0.497035,-6.955400
-0.002946,0.156418,0.072079,0.895523,-0.773110,4.732700,-6.123153,-4.232859,5.219025,6.936144
-0.000971,0.422173,0.714303,0.427371,-1.317567,1.421114,6.749146,-18.583157,-29.746811,46.031044
0.000045,0.020152,0.005800,-0.000148,-0.008929,-0.111621,0.129330,-0.014138,0.492532,-6.920981
-0.002757,0.064956,-0.715464,0.157069,-0.013696,4.591593,-6.362813,-4.023826,5.387313,6.816577
-0.001302,-0.300074,0.085454,0.970009,-1.456660,1.831320,6.538903,-18.640091,-29.715776,46.031525
0.000040,-0.030634,0.042310,-0.000302,-0.030256,-0.110214,0.142534,-0.017052,0.488014,-6.886504
-0.002540,-0.291617,-0.116459,-0.716482,0.743949,4.416786,-6.595024,-3.814276,5.555427,6.696954
-0.001615,0.335717,-0.718862,0.677519,-1.187004,2.228085,6.321003,-18.694628,-29.683781,46.031643
0.000035,0.054106,-0.003508,-0.000162,-0.042957,-0.107998,0.155572,-0.019964,0.483479,-6.851971
-0.002298,0.340207,0.706756,-0.980021,1.265302,4.209634,-6.819544,-3.604238,5.723361,6.577273
-0.001912,0.216116,-0.155471,-0.199262,-0.548660,2.608533,6.095731,-18.746773,-29.650831,46.031353
0.000029,-0.013416,-0.042971,0.000147,-0.042187,-0.104992,0.168429,-0.022873,0.478929,-6.817375
-0.002027,-0.279441,0.177605,-0.430216,1.373899,3.971748,-7.036147,-3.393738,5.891110,6.457535
-0.002191,-0.195740,0.694820,-0.917276,0.267815,2.969940,5.863378,-18.796520,-29.616922,46.030663
0.000022,0.009522,-0.000504,0.000360,-0.027669,-0.101220,0.181089,-0.025779,0.474363,-6.782723
-0.001731,-0.064061,-0.693294,0.466618,1.052555,3.704989,-7.244607,-3.182805,6.058671,6.337744
-0.002446,0.457782,0.188670,-0.901295,1.003598,3.309754,5.624240,-18.843868,-29.582052,46.029606
0.000014,0.043428,0.042536,0.000301,-0.004423,-0.096712,0.193541,-0.028682,0.469783,-6.748013
-0.001414,0.324314,-0.217714,0.989246,0.432736,3.411435,-7.444722,-2.971467,6.226033,6.217895
-0.002677,-0.101567,-0.695348,-0.169520,1.461292,3.625632,5.378622,-18.888811,-29.546230,46.028111
0.000006,-0.037876,0.002706,0.000013,0.020220,-0.091504,0.205769,-0.031581,0.465186,-6.713243
-0.001075,-0.385939,0.678697,0.703216,-0.297379,3.093360,-7.636298,-2.759750,6.393196,6.097996
-0.002886,0.104784,-0.257598,0.693686,1.561794,3.915447,5.126834,-18.931351,-29.509455,46.026245
-0.000002,0.044006,-0.042741,-0.000279,0.040036,-0.085639,0.217761,-0.034476,0.460575,-6.678418
-0.000712,0.187537,0.279616,-0.175088,-0.966095,2.753204,-7.819155,-2.547682,6.560152,5.978041
-0.003066,0.405296,0.660518,0.964490,1.322838,4.177311,4.869192,-18.971485,-29.471722,46.023991
-0.000011,0.016244,-0.006808,-0.000337,0.051233,-0.079163,0.229505,-0.037367,0.455949,-6.643533
-0.000332,0.028912,-0.655670,-0.902615,-1.444232,2.393549,-7.993124,-2.335290,6.726894,5.858037
-0.003210,-0.308207,0.288054,0.401196,0.819612,4.409585,4.606018,-19.009212,-29.433039,46.021313
-0.000021,-0.027689,0.041825,-0.000115,0.052261,-0.072127,0.240987,-0.040253,0.451308,-6.608591
0.000055,-0.265296,-0.314088,-0.865201,-1.646543,2.017085,-8.158050,-2.122603,6.893419,5.737981
-0.003321,0.356590,-0.656737,-0.509608,0.158903,4.610889,4.337630,-19.044533,-29.393404,46.018265
-0.000031,0.053721,0.008853,0.000190,0.043294,-0.064585,0.252197,-0.043134,0.446653,-6.573594
0.000450,0.355460,0.636547,-0.115746,-1.529817,1.626585,-8.313789,-1.909647,7.059721,5.617875
-0.003404,0.182933,-0.354027,-1.009560,-0.532304,4.780107,4.064358,-19.077442,-29.352816,46.014790
-0.000041,-0.017225,-0.041617,0.000316,0.025952,-0.056593,0.263123,-0.046009,0.441983,-6.538536
0.000856,-0.299840,0.375870,0.728271,-1.097775,1.224880,-8.460210,-1.696450,7.225796,5.497723
-0.003459,-0.168398,0.612239,-0.706441,-1.112188,4.916379,3.786534,-19.107944,-29.311281,46.010929
-0.000052,0.013920,-0.012973,0.000156,0.003302,-0.048212,0.273754,-0.048879,0.437299,-6.503426
0.001270,-0.029120,-0.603489,0.987860,-0.415765,0.814824,-8.597200,-1.483039,7.391635,5.377519
-0.003479,0.460180,0.381564,0.157862,-1.434693,5.019116,3.504487,-19.136038,-29.268797,46.006683
-0.000063,0.040712,0.040192,-0.000170,-0.020003,-0.039502,0.284080,-0.051742,0.432601,-6.468256
0.001686,0.310134,-0.403539,0.433418,0.371125,0.399273,-8.724651,-1.269441,7.557237,5.257269
-0.003464,-0.135251,-0.603720,0.883769,-1.380399,5.087981,3.218554,-19.161722,-29.225365,46.002007
-0.000074,-0.039071,0.014804,-0.000406,-0.037941,-0.030526,0.294091,-0.054599,0.427888,-6.433031
0.002101,-0.376736,0.581175,-0.486607,1.043685,-0.018938,-8.842472,-1.055683,7.722593,5.136976
-0.003417,0.137906,-0.442452,0.850233,-0.917433,5.122888,2.929070,-19.185001,-29.180992,45.996960
-0.000085,0.046128,-0.039622,-0.000358,-0.044526,-0.021347,0.303776,-0.057449,0.423162,-6.397750
0.002515,0.218430,0.464087,-0.987107,1.379373,-0.437018,-8.950582,-0.841792,7.887700,5.016638
-0.003336,0.387961,0.551206,0.080968,-0.161453,5.123989,2.636372,-19.205875,-29.135670,45.991486
-0.000096,0.012233,-0.018864,-0.000075,-0.036794,-0.012027,0.313128,-0.060292,0.418422,-6.362412
0.002923,-0.006704,-0.537997,-0.656802,1.271621,-0.852241,-9.048913,-0.627796,8.052551,4.896253
-0.003220,-0.310066,0.467208,-0.764143,0.647445,5.091664,2.340795,-19.224340,-29.089407,45.985622
-0.000108,-0.024374,0.037674,0.000192,-0.017201,-0.002629,0.322138,-0.063128,0.413669,-6.327021
0.003319,-0.236696,-0.484343,0.211246,0.784020,-1.261962,-9.137408,-0.413721,8.217143,4.775826
-0.003071,0.377418,-0.537345,-0.995420,1.266649,5.026508,2.042679,-19.240402,-29.042202,45.979366
-0.000119,0.053003,0.020437,0.000217,0.007616,0.006785,0.330798,-0.065955,0.408902,-6.291571
0.003703,0.368443,0.513578,0.913966,0.087448,-1.663633,-9.216025,-0.199594,8.381469,4.655357
-0.002896,0.150590,-0.521083,-0.436546,1.555062,4.929316,1.742357,-19.254063,-28.994057,45.972679
-0.000130,-0.020893,-0.036796,-0.000025,0.030552,0.016156,0.339101,-0.068774,0.404122,-6.256071
0.004078,-0.316711,0.542254,0.879665,-0.632001,-2.054816,-9.284731,0.014558,8.545522,4.534849
-0.002695,-0.137046,0.478758,0.469133,1.485402,4.801071,1.440166,-19.265324,-28.944975,45.965622
-0.000140,0.018174,-0.024347,-0.000352,0.046522,0.025424,0.347038,-0.071585,0.399329,-6.220510
0.004443,0.006121,-0.460735,0.115044,-1.222078,-2.433194,-9.343505,0.228709,8.709298,4.414301
-0.002461,0.462174,0.543124,0.975382,1.107461,4.642926,1.136439,-19.274189,-28.894955,45.958130
-0.000151,0.037773,0.034330,-0.000501,0.052882,0.034533,0.354604,-0.074386,0.394523,-6.184899
0.004789,0.292564,-0.554938,-0.742741,-1.575178,-2.796580,-9.392338,0.442832,8.872793,4.293715
-0.002194,-0.165147,-0.458951,0.640410,0.513872,4.456192,0.831509,-19.280657,-28.844000,45.950253
-0.000161,-0.039821,0.025635,-0.000349,0.048967,0.043430,0.361793,-0.077179,0.389704,-6.149230
0.005112,-0.364879,0.435021,-0.962503,-1.626323,-3.142926,-9.431231,0.656901,9.036001,4.173090
-0.001902,0.172225,-0.588343,-0.247204,-0.178008,4.242322,0.525705,-19.284735,-28.792107,45.941971
-0.000171,0.047920,-0.033197,-0.000034,0.035670,0.052061,0.368599,-0.079962,0.384873,-6.113510
0.005412,0.247586,0.608583,-0.378727,-1.353773,-3.470326,-9.460199,0.870888,9.198915,4.052427
-0.001589,0.370456,0.396428,-0.936552,-0.833392,4.002893,0.219354,-19.286421,-28.739286,45.933266
-0.000180,0.008172,-0.029306,0.000169,0.015293,0.060378,0.375017,-0.082735,0.380029,-6.077733
0.005693,-0.042638,-0.373615,0.516128,-0.788615,-3.777025,-9.479263,1.084768,9.361532,3.931725
-0.001253,-0.305574,0.607428,-0.876657,-1.306310,3.739600,-0.087218,-19.285721,-28.685532,45.924187
-0.000189,-0.020711,0.030236,0.000093,-0.008345,0.068335,0.381042,-0.085498,0.375172,-6.041904
0.005948,-0.207302,-0.613774,1.002815,-0.032845,-4.061414,-9.488459,1.298515,9.523845,3.810992
-0.000896,0.398061,-0.370426,-0.119475,-1.457898,3.454231,-0.393692,-19.282644,-28.630854,45.914658
-0.000198,0.051991,0.030282,-0.000207,-0.029854,0.075887,0.386670,-0.088250,0.370304,-6.006020
0.006177,0.377747,0.347088,0.674449,0.728879,-4.322041,-9.487828,1.512101,9.685849,3.690225
-0.000522,0.119189,-0.642917,0.729798,-1.201857,3.148666,-0.699749,-19.277193,-28.575243,45.904755
-0.000205,-0.024360,-0.028895,-0.000498,-0.042948,0.082996,0.391898,-0.090991,0.365424,-5.970086
0.006383,-0.331200,0.661641,-0.216676,1.262082,-4.557606,-9.477423,1.725502,9.847540,3.569426
-0.000132,-0.102292,0.305875,0.957313,-0.572968,2.824854,-1.005076,-19.269367,-28.518711,45.894421
-0.000213,0.022273,-0.033635,-0.000539,-0.042674,0.089623,0.396722,-0.093721,0.360531,-5.934094
0.006564,0.040268,-0.278550,-0.915363,1.386061,-4.766963,-9.457310,1.938692,10.008911,3.448594
0.000276,0.463428,0.658700,0.359263,0.242510,2.484812,-1.309363,-19.259174,-28.461250,45.883690
